574.5	180.4
574.5	180.6
574.5	180.8
574.5	181
574.5	181.2
574.5	181.4
574.5	181.6
574.5	181.8
574.5	182
574.5	182.2
574.5	182.4
574.5	182.6
574.4	182.8
574.5	183
574.4	183.2
574.4	183.4
574.5	183.6
574.4	183.8
574.4	184
574.5	184.2
574.4	184.4
574.4	184.6
574.4	184.8
574.4	185
574.5	185.2
574.5	185.4
574.5	185.6
574.4	185.8
574.4	186
574.4	186.2
574.4	186.4
574.4	186.6
574.4	186.8
574.4	187
574.4	187.2
574.4	187.4
574.4	187.6
574.4	187.8
574.4	188
574.3	188.2
574.4	188.4
574.4	188.6
574.3	188.8
574.3	189
574.3	189.2
574.3	189.4
574.3	189.6
574.3	189.8
574.3	190
574.3	190.2
574.2	190.4
574.2	190.6
574.2	190.8
574.2	191
574.2	191.2
574.1	191.4
574.1	191.6
574.2	191.8
574.2	192
574.1	192.2
574.1	192.4
574.1	192.6
574.2	192.8
574.1	193
574.1	193.2
574.1	193.4
574.1	193.6
574.1	193.8
574.1	194
574	194.2
574	194.4
574	194.6
574	194.8
573.9	195
573.9	195.2
573.9	195.4
573.9	195.6
573.9	195.8
573.8	196
573.8	196.2
573.8	196.4
573.8	196.6
573.8	196.8
573.8	197
573.7	197.2
573.7	197.4
573.7	197.6
573.7	197.8
573.7	198
573.6	198.2
573.5	198.4
573.5	198.6
573.6	198.8
573.5	199
573.5	199.2
573.5	199.4
573.4	199.6
573.4	199.8
573.4	200
573.4	200.2
573.4	200.4
573.4	200.6
573.4	200.8
573.4	201
573.4	201.2
573.4	201.4
573.4	201.6
573.3	201.8
573.3	202
573.2	202.2
573.2	202.4
573.2	202.6
573.1	202.8
573.1	203
573.2	203.2
573.1	203.4
573.1	203.6
573.1	203.8
573.1	204
573.1	204.2
573	204.4
573	204.6
573	204.8
573	205
572.9	205.2
572.9	205.4
573	205.6
572.9	205.8
572.8	206
572.8	206.2
572.7	206.4
572.7	206.6
572.7	206.8
572.7	207
572.6	207.2
572.6	207.4
572.6	207.6
572.5	207.8
572.5	208
572.5	208.2
572.5	208.4
572.5	208.6
572.4	208.8
572.4	209
572.4	209.2
572.4	209.4
572.3	209.6
572.3	209.8
572.3	210
572.2	210.2
572.1	210.4
572.1	210.6
572.1	210.8
572.1	211
572	211.2
572	211.4
572	211.6
571.9	211.8
571.9	212
571.9	212.2
571.8	212.4
571.8	212.6
571.7	212.8
571.7	213
571.7	213.2
571.6	213.4
571.5	213.6
571.5	213.8
571.5	214
571.5	214.2
571.5	214.4
571.4	214.6
571.4	214.8
571.4	215
571.4	215.2
571.3	215.4
571.2	215.6
571.1	215.8
571.1	216
571.1	216.2
571.1	216.4
571	216.6
571	216.8
570.9	217
570.9	217.2
570.8	217.4
570.8	217.6
570.9	217.8
570.7	218
570.7	218.2
570.7	218.4
570.7	218.6
570.5	218.8
570.5	219
570.4	219.2
570.5	219.4
570.4	219.6
570.4	219.8
570.3	220
570.1	220.2
570.2	220.4
570.2	220.6
570.1	220.8
570	221
570	221.2
570	221.4
569.9	221.6
569.8	221.8
569.8	222
569.7	222.2
569.6	222.4
569.5	222.6
569.5	222.8
569.4	223
569.3	223.2
569.3	223.4
569.2	223.6
569.1	223.8
569.1	224
569.1	224.2
568.9	224.4
568.9	224.6
568.7	224.8
568.7	225
568.7	225.2
568.7	225.4
568.7	225.6
568.7	225.8
568.5	226
568.4	226.2
568.3	226.4
568.3	226.6
568.3	226.8
568.2	227
568.2	227.2
568.1	227.4
568.1	227.6
568	227.8
568	228
567.9	228.2
567.8	228.4
567.6	228.6
567.6	228.8
567.5	229
567.4	229.2
567.2	229.4
567.2	229.6
567.2	229.8
567.1	230
567	230.2
567	230.4
566.8	230.6
566.7	230.8
566.7	231
566.7	231.2
566.5	231.4
566.5	231.6
566.5	231.8
566.3	232
566.2	232.2
566	232.4
566	232.6
566	232.8
565.8	233
565.8	233.2
565.8	233.4
565.6	233.6
565.4	233.8
565.4	234
565.4	234.2
565.3	234.4
565.2	234.6
565.2	234.8
565.1	235
565	235.2
